go.opentelemetry.io/auto/sdk,https://github.com/open-telemetry/opentelemetry-go-instrumentation/blob/sdk/v1.2.1/sdk/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/bridges/prometheus,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/bridges/prometheus/v0.69.0/bridges/prometheus/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/bridges/prometheus,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/bridges/prometheus/v0.69.0/bridges/prometheus/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/exporters/autoexport,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/exporters/autoexport/v0.69.0/exporters/autoexport/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/exporters/autoexport,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/exporters/autoexport/v0.69.0/exporters/autoexport/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/net/http/otelhttp/v0.69.0/instrumentation/net/http/otelhttp/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/net/http/otelhttp/v0.69.0/instrumentation/net/http/otelhttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/propagators/autoprop,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/autoprop/v0.69.0/propagators/autoprop/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/propagators/autoprop,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/autoprop/v0.69.0/propagators/autoprop/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/propagators/aws/xray,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/aws/v1.44.0/propagators/aws/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/propagators/aws/xray,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/aws/v1.44.0/propagators/aws/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/propagators/b3,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/b3/v1.44.0/propagators/b3/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/propagators/b3,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/b3/v1.44.0/propagators/b3/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/propagators/jaeger,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/jaeger/v1.44.0/propagators/jaeger/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/propagators/jaeger,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/jaeger/v1.44.0/propagators/jaeger/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/propagators/ot,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/ot/v1.44.0/propagators/ot/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/propagators/ot,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/ot/v1.44.0/propagators/ot/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel,https://github.com/open-telemetry/opentelemetry-go/blob/v1.45.0/LICENSE,Apache-2.0
go.opentelemetry.io/otel,https://github.com/open-telemetry/opentelemetry-go/blob/v1.45.0/LICENSE,BSD-3-Clause
